"year","ncessch","school_name","state_name","latitude","longitude","school_level","school_type","charter","free_or_reduced_price_lunch","enrollment","enrollment_crdc","read_test_num_valid","read_test_pct_prof_midpt","read_test_pct_prof_high","read_test_pct_prof_low","math_test_num_valid","math_test_pct_prof_midpt","math_test_pct_prof_high","math_test_pct_prof_low","enrl_AP","enrl_IB","enrl_gifted_talented","instances_mech_restraint","instances_phys_restraint","instances_seclusion","primarily_serve_students_w_dis","charter_crdc","magnet_crdc"
"2002","110003000023","SHADD ELEMENTARY SCHOOL","District of Columbia","38.8897","-76.9207","Primary","Regular school","No","179","191","","","","","","","","","","","","","","","","","",""
"2002","110003000024","SEATON ELEMENTARY SCHOOL","District of Columbia","38.9097","-77.0259","Primary","Regular school","No","381","441","","","","","","","","","","","","","","","","","",""
"2002","110003000025","SAVOY ELEMENTARY SCHOOL","District of Columbia","38.8634","-76.9929","Primary","Regular school","No","264","385","","","","","","","","","","","","","","","","","",""
"2002","110003000026","RUDOLPH ELEMENTARY SCHOOL","District of Columbia","38.9533","-77.0136","Primary","Regular school","No","366","538","","","","","","","","","","","","","","","","","",""
"2002","110003000027","ROSS ELEMENTARY SCHOOL","District of Columbia","38.9125","-77.0398","Primary","Regular school","No","125","168","","","","","","","","","","","","","","","","","",""
"2002","110003000028","RIVER TERRACE ELEMENTARY SCHOOL","District of Columbia","38.8949","-76.9576","Primary","Regular school","No","183","264","","","","","","","","","","","","","","","","","",""
"2002","110003000029","RANDLE HIGHLANDS ELEMENTARY","District of Columbia","38.8701","-76.9647","Primary","Regular school","No","349","479","","","","","","","","","","","","","","","","","",""
"2002","110003000030","SHEPHERD ELEMENTARY SCHOOL","District of Columbia","38.9849","-77.0349","Primary","Regular school","No","71","354","","","","","","","","","","","","","","","","","",""
"2002","110003000032","REED ELEMENTARY SCHOOL","District of Columbia","38.9198","-77.0409","Primary","Regular school","No","309","470","","","","","","","","","","","","","","","","","",""
"2002","110003000033","RAYMOND ELEMENTARY SCHOOL","District of Columbia","38.9354","-77.026","Primary","Regular school","No","389","491","","","","","","","","","","","","","","","","","",""
"2002","110003000034","MAURY ELEMENTARY SCHOOL","District of Columbia","38.8921","-76.989","Primary","Regular school","No","181","283","","","","","","","","","","","","","","","","","",""
"2002","110003000035","MANN ELEMENTARY SCHOOL","District of Columbia","38.9345","-77.0872","Primary","Regular school","No","5","233","","","","","","","","","","","","","","","","","",""
"2002","110003000036","MALCOLM X ELEMENTARY SCHOOL","District of Columbia","38.845","-76.9867","Primary","Regular school","No","400","562","","","","","","","","","","","","","","","","","",""
"2002","110003000037","LUDLOW-TAYLOR ELEMENTARY","District of Columbia","38.8988","-76.9971","Primary","Regular school","No","241","278","","","","","","","","","","","","","","","","","",""
"2002","110003000041","LECKIE ELEMENTARY SCHOOL","District of Columbia","38.8286","-77.0125","Primary","Regular school","No","257","377","","","","","","","","","","","","","","","","","",""
"2002","110003000042","LASALLE ELEMENTARY SCHOOL","District of Columbia","38.9611","-76.9986","Primary","Regular school","No","227","309","","","","","","","","","","","","","","","","","",""
"2002","110003000044","LANGDON ELEMENTARY SCHOOL","District of Columbia","38.9246","-76.9775","Primary","Regular school","No","262","387","","","","","","","","","","","","","","","","","",""
"2002","110003000045","LAFAYETTE ELEMENTARY SCHOOL","District of Columbia","38.9659","-77.0683","Primary","Regular school","No","9","517","","","","","","","","","","","","","","","","","",""
"2002","110003000048","WATKINS ELEMENTARY SCHOOL","District of Columbia","38.8838","-76.9901","Primary","Regular school","No","127","475","","","","","","","","","","","","","","","","","",""
"2002","110003000049","THOMAS ELEMENTARY SCHOOL","District of Columbia","38.9008","-76.9523","Primary","Regular school","No","277","377","","","","","","","","","","","","","","","","","",""
"2002","110003000050","STODDERT ELEMENTARY SCHOOL","District of Columbia","38.9226","-77.0788","Primary","Regular school","No","37","228","","","","","","","","","","","","","","","","","",""
"2002","110003000051","STEVENS ELEMENTARY SCHOOL","District of Columbia","38.9031","-77.0468","Primary","Regular school","No","158","328","","","","","","","","","","","","","","","","","",""
"2002","110003000052","SLOWE ELEMENTARY SCHOOL","District of Columbia","38.9299","-76.986","Primary","Regular school","No","368","471","","","","","","","","","","","","","","","","","",""
"2002","110003000054","SIMON ELEMENTARY SCHOOL","District of Columbia","38.8362","-77.0006","Primary","Regular school","No","344","406","","","","","","","","","","","","","","","","","",""
"2002","110003000055","WOODSON HIGH SCHOOL","District of Columbia","38.8959","-76.9219","High","Regular school","No","536","788","","","","","","","","","","","","","","","","","",""
"2002","110003000058","BELL HIGH SCHOOL","District of Columbia","38.9292","-77.0346","High","Vocational school","No","508","672","","","","","","","","","","","","","","","","","",""
"2002","110003000061","WINSTON ELEMENTARY SCHOOL","District of Columbia","38.8574","-76.9625","Primary","Regular school","No","459","555","","","","","","","","","","","","","","","","","",""
"2002","110003000062","WILSON ELEMENTARY SCHOOL","District of Columbia","38.9026","-76.9971","Primary","Regular school","No","359","414","","","","","","","","","","","","","","","","","",""
"2002","110003000063","WILKINSON ELEMENTARY SCHOOL","District of Columbia","38.8573","-76.9851","Primary","Regular school","No","399","508","","","","","","","","","","","","","","","","","",""
"2002","110003000064","SMOTHERS ELEMENTARY SCHOOL","District of Columbia","38.8935","-76.9391","Primary","Regular school","No","211","267","","","","","","","","","","","","","","","","","",""
"2002","110003000065","WHITTIER ELEMENTARY SCHOOL","District of Columbia","38.965","-77.0198","Primary","Regular school","No","244","490","","","","","","","","","","","","","","","","","",""
"2002","110003000066","WHEATLEY ELEMENTARY SCHOOL","District of Columbia","38.9033","-76.9863","Primary","Regular school","No","298","350","","","","","","","","","","","","","","","","","",""
"2002","110003000067","WEST ELEMENTARY SCHOOL","District of Columbia","38.9507","-77.0312","Primary","Regular school","No","213","309","","","","","","","","","","","","","","","","","",""
"2002","110003000068","WEBB ELEMENTARY SCHOOL","District of Columbia","38.9084","-76.9814","Primary","Regular school","No","379","536","","","","","","","","","","","","","","","","","",""
"2002","110003000069","FEREBEE-HOPE ELEMENTARY SCHOOL","District of Columbia","38.832","-76.9948","Primary","Regular school","No","293","314","","","","","","","","","","","","","","","","","",""
"2002","110003000070","WALKER-JONES ELEMENTARY SCHOOL","District of Columbia","38.9036","-77.0133","Primary","Regular school","No","437","529","","","","","","","","","","","","","","","","","",""
"2002","110003000071","VAN NESS ELEMENTARY SCHOOL","District of Columbia","38.877","-76.9994","Primary","Regular school","No","199","250","","","","","","","","","","","","","","","","","",""
"2002","110003000072","TYLER ELEMENTARY SCHOOL","District of Columbia","38.8812","-76.9926","Primary","Regular school","No","268","290","","","","","","","","","","","","","","","","","",""
"2002","110003000073","TURNER ELEMENTARY SCHOOL","District of Columbia","38.8473","-76.9803","Primary","Regular school","No","474","513","","","","","","","","","","","","","","","","","",""
"2002","110003000074","TUBMAN ELEMENTARY SCHOOL","District of Columbia","38.9292","-77.0287","Primary","Regular school","No","489","635","","","","","","","","","","","","","","","","","",""
"2002","110003000075","TRUESDELL ELEMENTARY SCHOOL","District of Columbia","38.9541","-77.024","Primary","Regular school","No","306","477","","","","","","","","","","","","","","","","","",""
"2002","110003000076","THOMSON ELEMENTARY SCHOOL","District of Columbia","38.9034","-77.0281","Primary","Regular school","No","205","276","","","","","","","","","","","","","","","","","",""
"2002","110003000078","EASTERN HIGH SCHOOL","District of Columbia","38.8899","-76.9807","High","Regular school","No","503","968","","","","","","","","","","","","","","","","","",""
"2002","110003000079","DUNBAR HIGH SCHOOL","District of Columbia","38.9073","-77.0153","High","Regular school","No","434","931","","","","","","","","","","","","","","","","","",""
"2002","110003000081","COOLIDGE HIGH SCHOOL","District of Columbia","38.9663","-77.0198","High","Regular school","No","349","843","","","","","","","","","","","","","","","","","",""
"2002","110003000082","CARDOZO HIGH SCHOOL","District of Columbia","38.9223","-77.0298","High","Regular school","No","427","749","","","","","","","","","","","","","","","","","",""
"2002","110003000084","BALLOU HIGH SCHOOL","District of Columbia","38.839","-77.0017","High","Regular school","No","677","964","","","","","","","","","","","","","","","","","",""
"2002","110003000085","ANACOSTIA HIGH SCHOOL","District of Columbia","38.8711","-76.9823","High","Regular school","No","438","693","","","","","","","","","","","","","","","","","",""
"2002","110003000087","TERRELL JUNIOR HIGH SCHOOL","District of Columbia","38.904","-77.0132","Middle","Regular school","No","219","294","","","","","","","","","","","","","","","","","",""
"2002","110003000089","SHARPE HEALTH SCHOOL","District of Columbia","38.9435","-77.0311","Other","Special education school","No","73","222","","","","","","","","","","","","","","","","","",""
"2002","110003000090","LEE, MAMIE","District of Columbia","38.9525","-77.0078","Other","Special education school","No","150","161","","","","","","","","","","","","","","","","","",""
"2002","110003000092","PROSPECT LEARNING CENTER","District of Columbia","38.8974","-76.9935","Other","Special education school","No","86","103","","","","","","","","","","","","","","","","","",""
"2002","110003000094","EMERY ELEMENTARY SCHOOL","District of Columbia","38.9127","-77.0067","Primary","Regular school","No","280","367","","","","","","","","","","","","","","","","","",""
"2002","110003000095","CONSOLIDATED HEADSTART","District of Columbia","38.8493","-76.9853","Primary","Regular school","No","Missing/not reported","79","","","","","","","","","","","","","","","","","",""
"2002","110003000096","EATON ELEMENTARY SCHOOL","District of Columbia","Not applicable","Not applicable","Primary","Regular school","No","58","413","","","","","","","","","","","","","","","","","",""
"2002","110003000097","DREW ELEMENTARY SCHOOL","District of Columbia","38.8959","-76.9205","Primary","Regular school","No","258","313","","","","","","","","","","","","","","","","","",""
"2002","110003000098","DRAPER ELEMENTARY SCHOOL","District of Columbia","38.8339","-76.9926","Primary","Regular school","No","257","312","","","","","","","","","","","","","","","","","",""
"2002","110003000099","DAVIS ELEMENTARY SCHOOL","District of Columbia","38.8787","-76.937","Primary","Regular school","No","290","338","","","","","","","","","","","","","","","","","",""
"2002","110003000100","COOKE ELEMENTARY SCHOOL","District of Columbia","38.9239","-77.0389","Primary","Regular school","No","318","416","","","","","","","","","","","","","","","","","",""
"2002","110003000101","COOK ELEMENTARY SCHOOL","District of Columbia","38.9095","-77.01","Primary","Regular school","No","206","248","","","","","","","","","","","","","","","","","",""
"2002","110003000102","KING ELEMENTARY SCHOOL","District of Columbia","38.8431","-76.9983","Primary","Regular school","No","324","464","","","","","","","","","","","","","","","","","",""
"2002","110003000103","CLEVELAND ELEMENTARY SCHOOL","District of Columbia","38.9145","-77.0228","Primary","Regular school","No","212","238","","","","","","","","","","","","","","","","","",""
"2002","110003000104","CLARK ELEMENTARY SCHOOL","District of Columbia","38.9452","-77.0217","Primary","Regular school","No","241","298","","","","","","","","","","","","","","","","","",""
"2002","110003000106","BURRVILLE ELEMENTARY SCHOOL","District of Columbia","38.8999","-76.925","Primary","Regular school","No","262","325","","","","","","","","","","","","","","","","","",""
"2002","110003000107","BURROUGHS ELEMENTARY SCHOOL","District of Columbia","38.9332","-76.9793","Primary","Regular school","No","169","265","","","","","","","","","","","","","","","","","",""
"2002","110003000108","BUNKER HILL ELEMENTARY SCHOOL","District of Columbia","38.9425","-76.9856","Primary","Regular school","No","142","421","","","","","","","","","","","","","","","","","",""
"2002","110003000110","BRUCE-MONROE ELEMENTARY SCHOOL","District of Columbia","38.9282","-77.0232","Primary","Regular school","No","293","370","","","","","","","","","","","","","","","","","",""
"2002","110003000111","BROOKLAND ELEMENTARY SCHOOL","District of Columbia","38.9375","-76.9919","Primary","Regular school","No","190","358","","","","","","","","","","","","","","","","","",""
"2002","110003000112","BRIGHTWOOD ELEMENTARY SCHOOL","District of Columbia","38.9601","-77.0297","Primary","Regular school","No","355","503","","","","","","","","","","","","","","","","","",""
"2002","110003000113","BRENT ELEMENTARY SCHOOL","District of Columbia","38.8939","-77.0022","Primary","Regular school","No","95","295","","","","","","","","","","","","","","","","","",""
"2002","110003000114","BOWEN ELEMENTARY SCHOOL","District of Columbia","38.8765","-77.0107","Primary","Regular school","No","245","294","","","","","","","","","","","","","","","","","",""
"2002","110003000116","BIRNEY ELEMENTARY SCHOOL","District of Columbia","38.8615","-76.9939","Primary","Regular school","No","429","529","","","","","","","","","","","","","","","","","",""
"2002","110003000117","BENNING ELEMENTARY SCHOOL","District of Columbia","38.8909","-76.9447","Primary","Regular school","No","187","237","","","","","","","","","","","","","","","","","",""
"2002","110003000118","BEERS ELEMENTARY SCHOOL","District of Columbia","38.8638","-76.9561","Primary","Regular school","No","234","444","","","","","","","","","","","","","","","","","",""
"2002","110003000119","BARNARD ELEMENTARY SCHOOL","District of Columbia","38.9484","-77.0181","Primary","Regular school","No","258","327","","","","","","","","","","","","","","","","","",""
"2002","110003000120","BANCROFT ELEMENTARY SCHOOL","District of Columbia","38.9343","-77.0404","Primary","Regular school","No","399","464","","","","","","","","","","","","","","","","","",""
"2002","110003000121","AMIDON ELEMENTARY SCHOOL","District of Columbia","38.8794","-77.0176","Primary","Regular school","No","276","438","","","","","","","","","","","","","","","","","",""
"2002","110003000122","AITON ELEMENTARY SCHOOL","District of Columbia","38.8952","-76.9335","Primary","Regular school","No","455","488","","","","","","","","","","","","","","","","","",""
"2002","110003000123","ADAMS ELEMENTARY SCHOOL","District of Columbia","38.9171","-77.0441","Primary","Regular school","No","202","299","","","","","","","","","","","","","","","","","",""
"2002","110003000125","POWELL ELEMENTARY SCHOOL","District of Columbia","38.9418","-77.0323","Primary","Regular school","No","289","322","","","","","","","","","","","","","","","","","",""
"2002","110003000126","PLUMMER ELEMENTARY SCHOOL","District of Columbia","38.8865","-76.9404","Primary","Regular school","No","316","357","","","","","","","","","","","","","","","","","",""
"2002","110003000129","WASHINGTON, M.M. SHS","District of Columbia","38.9087","-77.01","High","Vocational school","No","176","329","","","","","","","","","","","","","","","","","",""
"2002","110003000130","SPINGARN HIGH SCHOOL","District of Columbia","Not applicable","Not applicable","High","Regular school","No","387","609","","","","","","","","","","","","","","","","","",""
"2002","110003000131","SCHOOL WITHOUT WALLS","District of Columbia","38.898","-77.0469","High","Regular school","No","30","326","","","","","","","","","","","","","","","","","",""
"2002","110003000132","BUSINESS & FIN. SWSC WOODSON","District of Columbia","38.8959","-76.9219","High","Regular school","No","102","202","","","","","","","","","","","","","","","","","",""
"2002","110003000133","WILSON HIGH SCHOOL","District of Columbia","38.9506","-77.078","High","Regular school","No","555","1476","","","","","","","","","","","","","","","","","",""
"2002","110003000135","HART MIDDLE SCHOOL","District of Columbia","38.8375","-76.9983","Middle","Regular school","No","364","578","","","","","","","","","","","","","","","","","",""
"2002","110003000136","LINCOLN MIDDLE SCHOOL","District of Columbia","38.9287","-77.0364","Middle","Regular school","No","218","397","","","","","","","","","","","","","","","","","",""
"2002","110003000138","DEAL JUNIOR HIGH SCHOOL","District of Columbia","38.9524","-77.0738","Middle","Regular school","No","289","960","","","","","","","","","","","","","","","","","",""
"2002","110003000139","YOUNG ELEMENTARY SCHOOL","District of Columbia","38.9014","-76.9703","Other","Regular school","No","367","441","","","","","","","","","","","","","","","","","",""
"2002","110003000141","MACFARLAND MIDDLE SCHOOL","District of Columbia","38.9439","-77.0274","Middle","Regular school","No","455","671","","","","","","","","","","","","","","","","","",""
"2002","110003000143","KRAMER MIDDLE SCHOOL","District of Columbia","38.8708","-76.9808","Middle","Regular school","No","287","369","","","","","","","","","","","","","","","","","",""
"2002","110003000144","JOHNSON JUNIOR HIGH SCHOOL","District of Columbia","38.8493","-76.9853","Middle","Regular school","No","519","646","","","","","","","","","","","","","","","","","",""
"2002","110003000145","JEFFERSON JUNIOR HIGH SCHOOL","District of Columbia","38.8798","-77.022","Middle","Regular school","No","480","882","","","","","","","","","","","","","","","","","",""
"2002","110003000146","HINE JUNIOR HIGH SCHOOL","District of Columbia","38.8855","-76.9951","Middle","Regular school","No","343","675","","","","","","","","","","","","","","","","","",""
"2002","110003000148","GARNET-PATTERSON MIDDLE SCHOOL","District of Columbia","38.917","-77.0259","Middle","Regular school","No","284","327","","","","","","","","","","","","","","","","","",""
"2002","110003000149","FRANCIS JUNIOR HIGH SCHOOL","District of Columbia","38.9073","-77.0519","Middle","Regular school","No","264","403","","","","","","","","","","","","","","","","","",""
"2002","110003000150","EVANS MIDDLE SCHOOL","District of Columbia","38.8898","-76.9207","Middle","Regular school","No","216","259","","","","","","","","","","","","","","","","","",""
"2002","110003000151","ELIOT JUNIOR HIGH SCHOOL","District of Columbia","38.8921","-76.9782","Middle","Regular school","No","183","320","","","","","","","","","","","","","","","","","",""
"2002","110003000152","BROWNE JUNIOR HIGH SCHOOL","District of Columbia","38.9008","-76.9722","Middle","Regular school","No","339","459","","","","","","","","","","","","","","","","","",""
"2002","110003000153","BANNEKER HIGH SCHOOL","District of Columbia","38.924","-77.0235","High","Regular school","No","124","390","","","","","","","","","","","","","","","","","",""
"2002","110003000154","BACKUS MIDDLE SCHOOL","District of Columbia","38.9521","-76.9959","Middle","Regular school","No","343","569","","","","","","","","","","","","","","","","","",""
"2002","110003000156","PEABODY ELEMENTARY SCHOOL","District of Columbia","38.893","-77.0003","Primary","Regular school","No","52","141","","","","","","","","","","","","","","","","","",""
"2002","110003000157","PAYNE ELEMENTARY SCHOOL","District of Columbia","38.8941","-76.9829","Primary","Regular school","No","208","274","","","","","","","","","","","","","","","","","",""
"2002","110003000158","PATTERSON ELEMENTARY SCHOOL","District of Columbia","38.8278","-77.0086","Primary","Regular school","No","257","324","","","","","","","","","","","","","","","","","",""
"2002","110003000159","PARK VIEW ELEMENTARY SCHOOL","District of Columbia","38.9339","-77.0209","Primary","Regular school","No","255","366","","","","","","","","","","","","","","","","","",""
"2002","110003000160","OYSTER ELEMENTARY SCHOOL","District of Columbia","38.9233","-77.0571","Primary","Regular school","No","42","395","","","","","","","","","","","","","","","","","",""
"2002","110003000161","ORR ELEMENTARY SCHOOL","District of Columbia","38.8715","-76.975","Primary","Regular school","No","307","407","","","","","","","","","","","","","","","","","",""
"2002","110003000163","NALLE ELEMENTARY SCHOOL","District of Columbia","38.8864","-76.9305","Primary","Regular school","No","285","395","","","","","","","","","","","","","","","","","",""
"2002","110003000164","NOYES ELEMENTARY SCHOOL","District of Columbia","38.9244","-76.9923","Primary","Regular school","No","152","202","","","","","","","","","","","","","","","","","",""
"2002","110003000165","GARFIELD ELEMENTARY SCHOOL","District of Columbia","38.8521","-76.9706","Primary","Regular school","No","343","520","","","","","","","","","","","","","","","","","",""
"2002","110003000166","GAGE ECKINGTON ELEMENTARY","District of Columbia","38.9171","-77.0158","Primary","Regular school","No","310","364","","","","","","","","","","","","","","","","","",""
"2002","110003000167","HARRIS, P R EDUCATIONAL CENTER","District of Columbia","38.8239","-77.0021","Primary","Regular school","No","714","917","","","","","","","","","","","","","","","","","",""
"2002","110003000170","GIBBS ELEMENTARY SCHOOL","District of Columbia","38.8968","-76.9786","Primary","Regular school","No","424","528","","","","","","","","","","","","","","","","","",""
"2002","110003000171","GARRISON ELEMENTARY SCHOOL","District of Columbia","38.914","-77.0281","Primary","Regular school","No","339","386","","","","","","","","","","","","","","","","","",""
"2002","110003000173","KIMBALL ELEMENTARY SCHOOL","District of Columbia","38.8832","-76.9577","Primary","Regular school","No","363","452","","","","","","","","","","","","","","","","","",""
"2002","110003000174","KEY ELEMENTARY SCHOOL","District of Columbia","38.9264","-77.0999","Primary","Regular school","No","6","217","","","","","","","","","","","","","","","","","",""
"2002","110003000175","FLETCHER JOHNSON ED COMPLEX","District of Columbia","38.8863","-76.9359","Primary","Regular school","No","405","528","","","","","","","","","","","","","","","","","",""
"2002","110003000176","KETCHAM ELEMENTARY SCHOOL","District of Columbia","38.8663","-76.9833","Primary","Regular school","No","343","413","","","","","","","","","","","","","","","","","",""
"2002","110003000177","KENILWORTH ELEMENTARY SCHOOL","District of Columbia","38.9072","-76.9404","Primary","Regular school","No","331","379","","","","","","","","","","","","","","","","","",""
"2002","110003000179","JANNEY ELEMENTARY SCHOOL","District of Columbia","38.9478","-77.0804","Primary","Regular school","No","23","456","","","","","","","","","","","","","","","","","",""
"2002","110003000180","HYDE ELEMENTARY SCHOOL","District of Columbia","38.9079","-77.0643","Primary","Regular school","No","41","172","","","","","","","","","","","","","","","","","",""
"2002","110003000181","HOUSTON ELEMENTARY SCHOOL","District of Columbia","38.9047","-76.9297","Primary","Regular school","No","267","338","","","","","","","","","","","","","","","","","",""
"2002","110003000182","HENDLEY ELEMENTARY SCHOOL","District of Columbia","38.8291","-77.0003","Primary","Regular school","No","375","405","","","","","","","","","","","","","","","","","",""
"2002","110003000183","HEARST ELEMENTARY SCHOOL","District of Columbia","38.9407","-77.0725","Primary","Regular school","No","32","159","","","","","","","","","","","","","","","","","",""
"2002","110003000185","HARRIS ELEMENTARY SCHOOL","District of Columbia","38.8837","-76.9265","Primary","Regular school","No","427","533","","","","","","","","","","","","","","","","","",""
"2002","110003000186","HARDY MIDDLE SCHOOL","District of Columbia","38.9155","-77.0693","Middle","Regular school","No","91","420","","","","","","","","","","","","","","","","","",""
"2002","110003000187","GREEN ELEMENTARY SCHOOL","District of Columbia","38.8408","-76.9848","Primary","Regular school","No","366","411","","","","","","","","","","","","","","","","","",""
"2002","110003000188","MARSHALL, THURGOOD ELEMENTARY","District of Columbia","Not applicable","Not applicable","Primary","Regular school","No","197","345","","","","","","","","","","","","","","","","","",""
"2002","110003000191","STUART-HOBSON MIDDLE SCHOOL","District of Columbia","38.8962","-77.0005","Middle","Regular school","No","141","386","","","","","","","","","","","","","","","","","",""
"2002","110003000195","ROSE SCHOOL","District of Columbia","38.9526","-77.0744","Other","Special education school","No","Missing/not reported","26","","","","","","","","","","","","","","","","","",""
"2002","110003000197","ROBESON, PAUL","District of Columbia","38.9357","-77.0273","Other","Special education school","No","Missing/not reported","24","","","","","","","","","","","","","","","","","",""
"2002","110003000198","MOORE, LUKE ACADEMY","District of Columbia","38.9325","-76.9926","High","Other/alternative school","No","40","264","","","","","","","","","","","","","","","","","",""
"2002","110003000200","SPINGARN STAY","District of Columbia","Not applicable","Not applicable","Other","Other/alternative school","No","Missing/not reported","121","","","","","","","","","","","","","","","","","",""
"2002","110003000203","TUITION GRANT","District of Columbia","38.9005","-77.0089","Other","Special education school","No","Missing/not reported","2037","","","","","","","","","","","","","","","","","",""
"2002","110003000205","JACKIE ROBINSON CENTER","District of Columbia","38.9648","-77.0088","Other","Special education school","No","Missing/not reported","14","","","","","","","","","","","","","","","","","",""
"2002","110003000207","BALLOU STAY","District of Columbia","38.839","-77.0017","Other","Other/alternative school","No","Missing/not reported","538","","","","","","","","","","","","","","","","","",""
"2002","110003000211","PRE-ENGINEERING SWSC DUNBAR","District of Columbia","38.9073","-77.0153","High","Regular school","No","62","147","","","","","","","","","","","","","","","","","",""
"2002","110003000213","OAKHILL","District of Columbia","39.1086","-76.7805","Other","Other/alternative school","No","Missing/not reported","152","","","","","","","","","","","","","","","","","",""
"2002","110003000214","TAFT SCHOOL","District of Columbia","38.9363","-76.9798","Other","Special education school","No","97","100","","","","","","","","","","","","","","","","","",""
"2002","110003000242","SPINGARN CENTER","District of Columbia","Not applicable","Not applicable","Other","Special education school","No","20","35","","","","","","","","","","","","","","","","","",""
"2002","110003000243","TERRELL CENTER","District of Columbia","38.904","-77.0132","Middle","Special education school","No","27","32","","","","","","","","","","","","","","","","","",""
"2002","110003000251","CHOICE MIDDLE PROGRAM","District of Columbia","38.9363","-76.9798","Middle","Other/alternative school","No","12","15","","","","","","","","","","","","","","","","","",""
"2002","110003000252","DC ALTERNATIVE LEARNING ACADEMY WEST","District of Columbia","38.947","-77.0772","Other","Special education school","No","0","33","","","","","","","","","","","","","","","","","",""
"2002","110003000259","CHOICE SHS PROGRAM","District of Columbia","38.8565","-76.9906","High","Other/alternative school","No","27","33","","","","","","","","","","","","","","","","","",""
"2002","110003000260","BROWNE CENTER SPECIAL EDUCAITON","District of Columbia","38.8921","-76.9782","Other","Regular school","No","67","76","","","","","","","","","","","","","","","","","",""
"2002","110003000261","HAMILTON CENTER SPECIAL EDUCATION","District of Columbia","38.9096","-76.9957","Other","Regular school","No","47","56","","","","","","","","","","","","","","","","","",""
"2002","110003000262","MOTEN CENTER SPECIAL EDUCATION","District of Columbia","38.8569","-76.9832","Other","Regular school","No","81","87","","","","","","","","","","","","","","","","","",""
"2002","110003000263","WASHINGTON CENTER SPECIAL EDUCATION","District of Columbia","38.9087","-77.01","High","Regular school","No","35","61","","","","","","","","","","","","","","","","","",""
"2002","110003000264","ROOSEVELT STAY","District of Columbia","38.9425","-77.0296","Other","Other/alternative school","No","Missing/not reported","268","","","","","","","","","","","","","","","","","",""
"2002","110003000265","RESIDENTIAL SCHOOLS","District of Columbia","38.9005","-77.0089","Other","Special education school","No","Missing/not reported","349","","","","","","","","","","","","","","","","","",""
"2002","110003000266","CHILD & FAMILY SERVICES","District of Columbia","38.9005","-77.0089","Other","Special education school","No","Missing/not reported","177","","","","","","","","","","","","","","","","","",""
"2002","110003000777","EMILIA, REGGIO","District of Columbia","38.893","-77.0003","Primary","Regular school","No","9","83","","","","","","","","","","","","","","","","","",""
"2002","110003100246","KIPP DC/KEY ACADEMY","District of Columbia","38.8766","-76.9953","Middle","Regular school","Yes","131","160","","","","","","","","","","","","","","","","","",""
"2002","110003200247","LATIN AMERICAN YOUTH BILINGUAL MONTESSORI PCS","District of Columbia","38.9276","-77.0328","Not applicable","Regular school","No","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2002","110003300248","SASHA BRUCE PUBLIC CHARTER SCHOOL","District of Columbia","38.8808","-76.9951","Middle","Regular school","Yes","57","88","","","","","","","","","","","","","","","","","",""
"2002","110003400249","THURGOOD MARSHALL ACADEMY PCS","District of Columbia","38.843","-77","Other","Regular school","Yes","71","89","","","","","","","","","","","","","","","","","",""
"2002","110003500253","CAPITAL CITY PUBLIC CHARTER SCHOOL","District of Columbia","38.9279","-77.0324","Primary","Regular school","Yes","83","181","","","","","","","","","","","","","","","","","",""
"2002","110003600254","JOSE-ARZ ACADEMY PUBLIC CHARTER SCHOOL","District of Columbia","38.8983","-76.9765","High","Regular school","Yes","53","56","","","","","","","","","","","","","","","","","",""
"2002","110003700255","KAMIT INSTITUTE PUBLIC CHARTER SCHOOL","District of Columbia","38.9617","-77.0281","High","Regular school","Yes","60","76","","","","","","","","","","","","","","","","","",""
"2002","110003800256","NEW SCHOOL FOR ENTERPRISE AND DEV PCS","District of Columbia","38.9155","-77.0051","Other","Regular school","Yes","331","356","","","","","","","","","","","","","","","","","",""
"2002","110003900257","PAUL JHS PUBLIC CHARTER SCHOOL","District of Columbia","38.9604","-77.0243","Middle","Regular school","Yes","340","586","","","","","","","","","","","","","","","","","",""
"2002","110004000258","TREE OF LIFE PUBLIC CHARTER SCHOOL","District of Columbia","38.9002","-77.0022","Primary","Regular school","Yes","105","133","","","","","","","","","","","","","","","","","",""
"2002","110004100250","TRI-COMMUNITY PUBLIC CHARTER SCHOOL","District of Columbia","38.9432","-77.026","Primary","Regular school","Yes","18","22","","","","","","","","","","","","","","","","","",""
"2001","110000100215","ARTS & TECHNOLOGY PUBLIC CHARTER SCHOOL","District of Columbia","Not applicable","Not applicable","Primary","Regular school","Yes","Missing/not reported","611","","","","","","","","","","","","","","","","","",""
"2001","110000200216","ASSOCIATES FOR RENEWAL IN EDUCATION PCS","District of Columbia","38.9097","-77.0105","High","Regular school","Yes","Missing/not reported","50","","","","","","","","","","","","","","","","","",""
"2001","110000300217","BOOKER T. WASHINGTON PUBLIC CHARTER SCHOOL","District of Columbia","38.9201","-77.0308","High","Regular school","Yes","Missing/not reported","158","","","","","","","","","","","","","","","","","",""
"2001","110000400218","CARLOS ROSARIO INTERNATIONAL PCS","District of Columbia","38.9282","-77.0363","Other","Regular school","Yes","Missing/not reported","600","","","","","","","","","","","","","","","","","",""
"2001","110000500219","CESAR CHAVEZ PUBLIC POLICY PCS","District of Columbia","38.9136","-77.016","High","Regular school","Yes","Missing/not reported","240","","","","","","","","","","","","","","","","","",""
